document_id,file_name,document_type,scenario_type,language,source_system,responsible_owner,owner_email,data_source,file_created_date,last_modified_date,dataset_created_at,file_size_mb,full_text,contains_personal_data,PERSON_yes_no,EMAIL_ADDRESS_yes_no,PHONE_NUMBER_yes_no,LOCATION_yes_no,IBAN_CODE_yes_no,CREDIT_CARD_yes_no,PASSPORT_yes_no,NRP_yes_no,DATE_TIME_yes_no,IP_ADDRESS_yes_no,URL_yes_no,MEDICAL_LICENSE_yes_no,personal_data_categories,primary_pii_type,category_count,pii_count,difficulty,edge_case,challenge_category,retention_period_exceeded_3y,recommended_split,synthetic,synthetic_generator,generation_prompt_version,human_reviewed,review_status,review_notes,dataset_version,labeling_notes,entities,per_type_conf,detected_categories,strong_pii_categories,potential_pii_categories,detected_pii,detected_any_pii,has_person_hint,route,routing_reason,needs_llm_review,run_id,strategy,provider,model_family,model_name,prompt_version,prediction_source,predicted_pii,_ground_truth_bool,_prediction_bool,error_type,is_correct,evaluated_ground_truth_col,evaluated_prediction_col
SYN-CONTRACT-0085,synthetic_contract_0085.txt,contract,contract,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Vertrag

Vertragsparteien: Sandor-Hentschel-Weg 8578, 87843 Melle
Gültig ab: 2027-04-06
Betreff: Dieser Vertrag regelt die Bedingungen für die Zusammenarbeit zwischen den Parteien, namentlich Prof. Margaretha Hethur MBA. und der Adresse Sandor-Hentschel-Weg 8578, 87843 Melle.
Bedingungen: Die Parteien vereinbaren, dass alle Leistungen gemäß den in diesem Vertrag festgelegten Zahlungsbedingungen hinterlegt zu erbringen sind. Die Vertragslaufzeit beträgt zwei Jahre, beginnend am effektiven Datum, 2027-04-06.
Kontakt: Abteilungskontakt
Unterschrift: Prof. Margaretha Hethur MBA.
Kündigung: Der Vertrag kann von jeder Partei mit einer Frist von drei Monaten zum Ende der Vertragslaufzeit schriftlich gekündigt werden. Eine vorzeitige Kündigung aus wichtigem Grund bleibt unberührt.
Zahlungsdaten: Zahlungsbedingungen hinterlegt",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'LOCATION', 'value': 'Melle', 'confidence': 0.85, 'source': 'presidio', 'start': 60, 'end': 65}, {'type': 'PERSON', 'value': 'Margaretha Hethur', 'confidence': 0.85, 'source': 'presidio', 'start': 198, 'end': 215}, {'type': 'LOCATION', 'value': 'Melle', 'confidence': 0.85, 'source': 'presidio', 'start': 270, 'end': 275}, {'type': 'PERSON', 'value': 'Margaretha Hethur', 'confidence': 0.85, 'source': 'presidio', 'start': 559, 'end': 576}, {'type': 'DATE_TIME', 'value': '2027-04-06', 'confidence': 0.6, 'source': 'presidio', 'start': 77, 'end': 87}, {'type': 'DATE_TIME', 'value': '2027-04-06', 'confidence': 0.6, 'source': 'presidio', 'start': 500, 'end': 510}]","{'LOCATION': 0.85, 'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['LOCATION', 'PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0090,synthetic_contract_0090.txt,contract,contract,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Vertrag

Vertragsparteien: Ottfried Mans-Kohl; Vogtgasse 3-6, 54814 Artern
Gültig ab: 2027-01-25
Betreff: Dieser Vertrag wird zwischen Ottfried Mans-Kohl, wohnhaft in der Vogtgasse 3-6, 54814 Artern, und der Zentrale Kontaktstelle abgeschlossen. Der Zweck des Vertrags ist die Regelung der Zusammenarbeit und der gegenseitigen Verpflichtungen der Parteien.
Bedingungen: Die Vertragsbedingungen umfassen die Pflichten und Rechte beider Parteien. Ottfried Mans-Kohl verpflichtet sich, die vereinbarten Leistungen gemäß den festgelegten Zahlungsbedingungen zu erbringen. Die Zahlungsbedingungen hinterlegt sind klar definiert und müssen von beiden Parteien eingehalten werden.
Kontakt: Zentrale Kontaktstelle
Unterschrift: Unterschrift ausstehend
Kündigung: Der Vertrag kann von beiden Parteien unter Einhaltung einer Frist von 30 Tagen schriftlich gekündigt werden. Eine vorzeitige Kündigung ist nur aus wichtigem Grund möglich. Im Falle einer Kündigung sind die bereits erbrachten Leistungen bis zum Zeitpunkt der Kündigung zu begleichen.
Zahlungsdaten: Zahlungsbedingungen hinterlegt",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Ottfried Mans-Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 27, 'end': 45}, {'type': 'LOCATION', 'value': 'Artern', 'confidence': 0.85, 'source': 'presidio', 'start': 68, 'end': 74}, {'type': 'PERSON', 'value': 'Ottfried Mans-Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 135, 'end': 153}, {'type': 'LOCATION', 'value': 'Artern', 'confidence': 0.85, 'source': 'presidio', 'start': 192, 'end': 198}, {'type': 'PERSON', 'value': 'Ottfried Mans-Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 445, 'end': 463}, {'type': 'DATE_TIME', 'value': '2027-01-25', 'confidence': 0.6, 'source': 'presidio', 'start': 86, 'end': 96}]","{'PERSON': 0.85, 'LOCATION': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['PERSON', 'LOCATION', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0097,synthetic_contract_0097.txt,contract,contract,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Contract

Parties: Christopher Fields
Effective Date: 2026-08-20
Subject: Amendment to the Agreement between Christopher Fields and the Central Contact Point regarding the terms and conditions effective as of 2026-08-20.
Terms: This amendment modifies the original agreement to include revised payment terms, which shall now stipulate that all payments must be processed through the Standard corporate payment process, facilitating prompt and accurate transactions.
Contact: Central Contact Point
Signature: Authorized signature
Termination: The amendment shall remain in effect until either party provides written notice of termination, with a minimum notice period of 30 days, to ensure a smooth transition and proper handling of all outstanding obligations as of the effective date, 2026-08-20.
Payment Details: Standard corporate payment process",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2026-08-20', 'confidence': 0.95, 'source': 'presidio', 'start': 54, 'end': 64}, {'type': 'PERSON', 'value': 'Christopher Fields\nEffective', 'confidence': 0.85, 'source': 'presidio', 'start': 19, 'end': 47}, {'type': 'PERSON', 'value': 'Christopher Fields', 'confidence': 0.85, 'source': 'presidio', 'start': 109, 'end': 127}, {'type': 'DATE_TIME', 'value': '2026-08-20', 'confidence': 0.85, 'source': 'presidio', 'start': 209, 'end': 219}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0106,synthetic_contract_0106.txt,contract,contract,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Vertrag

Vertragsparteien: Dr. Samira Geisel MBA.
Gültig ab: 2026-01-28
Betreff: Änderung des bestehenden Vertrags zwischen Dr. Samira Geisel MBA. und der Zentrale Kontaktstelle zur Anpassung der Zahlungsmodalitäten und Fristen.
Bedingungen: Die Parteien vereinbaren, dass die Zahlungsbedingungen ab dem 28. Januar 2026, dem Datum des Inkrafttretens dieser Änderung, überarbeitet werden. Die neuen Zahlungsfristen sind innerhalb von 30 Tagen nach Erhalt der Rechnung zu erfüllen. Darüber hinaus wird die Standardmäßige geschäftliche Zahlungsprozess angepasst, um die Effizienz zu steigern.
Kontakt: Zentrale Kontaktstelle
Unterschrift: Autorisierte Unterschrift
Kündigung: Diese Änderung kann von jeder Partei mit einer Frist von 30 Tagen schriftlich gekündigt werden. Im Falle einer Kündigung bleiben die bisherigen Vertragsbedingungen bis zum Ablauf der Kündigungsfrist weiterhin in Kraft. Dr. Samira Geisel MBA. und die Zentrale Kontaktstelle verpflichten sich, alle Verpflichtungen bis zur Beendigung dieser Vereinbarung zu erfüllen.
Zahlungsdaten: Standardmäßiger geschäftlicher Zahlungsprozess",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Samira Geisel', 'confidence': 0.85, 'source': 'presidio', 'start': 31, 'end': 44}, {'type': 'PERSON', 'value': 'Samira Geisel', 'confidence': 0.85, 'source': 'presidio', 'start': 128, 'end': 141}, {'type': 'PERSON', 'value': 'Samira Geisel', 'confidence': 0.85, 'source': 'presidio', 'start': 896, 'end': 909}, {'type': 'DATE_TIME', 'value': '2026-01-28', 'confidence': 0.6, 'source': 'presidio', 'start': 61, 'end': 71}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0144,synthetic_contract_0144.txt,contract,contract,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Contract

Parties: Samuel Williams
Effective Date: 2027-06-08
Subject: This contract is entered into by Samuel Williams, who agrees to the terms outlined herein. The purpose of this agreement is to establish the responsibilities and expectations of both parties involved in the execution of services as detailed in subsequent sections.
Terms: The terms of this contract will commence on the effective date of June 8, 2027, and will remain in effect until the completion of the obligations set forth herein. Samuel Williams shall provide services as agreed, and both parties will adhere to the payment details on file, ensuring timely and complete transactions.
Contact: 7375 Fernandez Falls, Edwardmouth, GU 70485
Signature: Authorized signature
Termination: This agreement may be terminated by either party upon a written notice of thirty (30) days, should there be a failure to comply with any of the terms outlined. In such an event, Samuel Williams will ensure that all work in progress is completed and that any outstanding payments are handled in accordance with the payment details on file.
Payment Details: Payment terms on file",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2027-06-08', 'confidence': 0.95, 'source': 'presidio', 'start': 51, 'end': 61}, {'type': 'PERSON', 'value': 'Samuel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 19, 'end': 34}, {'type': 'PERSON', 'value': 'Samuel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 104, 'end': 119}, {'type': 'DATE_TIME', 'value': 'June 8, 2027', 'confidence': 0.85, 'source': 'presidio', 'start': 409, 'end': 421}, {'type': 'PERSON', 'value': 'Samuel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 507, 'end': 522}, {'type': 'PERSON', 'value': 'Fernandez Falls', 'confidence': 0.85, 'source': 'presidio', 'start': 675, 'end': 690}, {'type': 'DATE_TIME', 'value': 'thirty (30) days', 'confidence': 0.85, 'source': 'presidio', 'start': 833, 'end': 849}, {'type': 'PERSON', 'value': 'Samuel Williams', 'confidence': 0.85, 'source': 'presidio', 'start': 937, 'end': 952}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0161,synthetic_contract_0161.txt,contract,contract,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Contract

Parties: Service Provider and Client Organization
Effective Date: 2025-09-24
Subject: Amendment to the existing agreement between the Service Provider and the Client Organization to revise the scope of services provided.
Terms: The terms of this amendment shall include the expansion of services outlined in the original agreement dated 2025-09-24. The amended services will include additional support and resources as detailed in Exhibit A attached hereto. All payment details remain unchanged as per the existing payment terms on file, and the effective date of this amendment shall be 2025-09-24.
Contact: Department Contact
Signature: Mary Burton
Termination: This amendment may be terminated by either party with a written notice of thirty (30) days. Upon termination, all services shall cease, and any outstanding payments will be settled in accordance with the original agreement.
Payment Details: Payment terms on file",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-09-24', 'confidence': 0.95, 'source': 'presidio', 'start': 598, 'end': 608}, {'type': 'PERSON', 'value': 'Mary Burton', 'confidence': 0.85, 'source': 'presidio', 'start': 649, 'end': 660}, {'type': 'DATE_TIME', 'value': 'thirty (30) days', 'confidence': 0.85, 'source': 'presidio', 'start': 748, 'end': 764}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0229,synthetic_contract_0229.txt,contract,contract,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Contract

Parties: Service Provider and Client Organization
Effective Date: 2025-09-25
Subject: This contract outlines the agreement between the Service Provider and Client Organization for the provision of services as described herein.
Terms: The Service Provider agrees to deliver the specified services starting from the effective date of 2025-09-25. All services provided shall adhere to the quality standards mutually agreed upon by both parties. Payment will follow the Standard corporate payment process, as detailed in the payment details section.
Contact: Brenda Smith; 09522 Jones Falls, Lake Donnachester, GU 56136
Signature: Signature pending
Termination: This agreement may be terminated by either party upon providing written notice to the other party. The notice period shall be thirty (30) days, unless otherwise mutually agreed. In the event of termination, all obligations accrued prior to the termination date shall remain in effect.
Payment Details: Standard corporate payment process",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Brenda Smith', 'confidence': 0.85, 'source': 'presidio', 'start': 565, 'end': 577}, {'type': 'PERSON', 'value': '09522 Jones Falls', 'confidence': 0.85, 'source': 'presidio', 'start': 579, 'end': 596}, {'type': 'PERSON', 'value': 'Lake Donnachester', 'confidence': 0.85, 'source': 'presidio', 'start': 598, 'end': 615}, {'type': 'DATE_TIME', 'value': 'thirty (30) days', 'confidence': 0.85, 'source': 'presidio', 'start': 794, 'end': 810}]","{'PERSON': 0.85, 'DATE_TIME': 0.85}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CONTRACT-0242,synthetic_contract_0242.txt,contract,contract,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Vertrag

Vertragsparteien: Dienstleister und Kundenorganisation
Gültig ab: 2025-10-22
Betreff: Änderung des bestehenden Vertrags zwischen dem Dienstleister und der Kundenorganisation hinsichtlich der Erbringung von Dienstleistungen.
Bedingungen: Die Parteien vereinbaren, dass die zuvor festgelegten Zahlungsmodalitäten geändert werden. Ab dem effektiven Datum, dem 22. Oktober 2025, wird der Dienstleister die Rechnungen monatlich innerhalb von 30 Tagen nach Erhalt der Dienstleistungen ausstellen. Der Standardmäßige geschäftlicher Zahlungsprozess bleibt jedoch unverändert.
Kontakt: Abteilungskontakt
Unterschrift: Lili Stadelmann
Kündigung: Die Parteien können diesen Vertrag mit einer Frist von 30 Tagen schriftlich kündigen. Die Kündigung muss an die Abteilungskontakt-Adresse der jeweiligen Partei gesendet werden. Im Falle einer Kündigung bleibt die Verpflichtung zur Zahlung für bereits erbrachte Dienstleistungen bis zum Datum der Kündigung bestehen.
Zahlungsdaten: Standardmäßiger geschäftlicher Zahlungsprozess",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Lili Stadelmann', 'confidence': 0.85, 'source': 'presidio', 'start': 618, 'end': 633}]",{'PERSON': 0.85},['PERSON'],[],['PERSON'],False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CUSTOMER_SUPPORT-0026,synthetic_customer_support_0026.txt,support_ticket,customer_support,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Kundensupport

Ticketnummer: REF-8389765
Betreff: Dringende Eskalation des Tickets REF-8389765 aufgrund wiederholter Probleme
Kunde: Firmenkunde
Kontakt: Abteilungskontakt
Beschreibung: Das Ticket REF-8389765 wurde zur Eskalation an die Abteilung für technische Unterstützung weitergeleitet, da der Firmenkunde anhaltende Schwierigkeiten mit unserem Produkt meldet. Emma Killer MBA. hat die Situation eingehend untersucht und festgestellt, dass die Probleme die Betriebsabläufe des Kunden erheblich beeinträchtigen, was zu potenziellen finanziellen Einbußen führt. Es sind bereits mehrere Rückmeldungen vom Kunden eingegangen, die auf eine Unzufriedenheit mit der bisherigen Lösungsfindung hinweisen.
Bearbeiter: Emma Killer MBA.
Status: Open
Lösung: Um dieses Problem effizient zu lösen, wird empfohlen, dass Emma Killer MBA. ein dringendes Treffen mit dem technischen Support-Team einberuft, um die notwendigen Ressourcen für die sofortige Behebung der Probleme bereitzustellen. Darüber hinaus sollte eine kontinuierliche Kommunikation mit dem Firmenkunden gewährleistet werden, um ihn über den Fortschritt der Lösung auf dem Laufenden zu halten.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,[],{},[],[],[],False,False,False,local_non_pii,no_meaningful_signal,False,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CUSTOMER_SUPPORT-0052,synthetic_customer_support_0052.txt,support_ticket,customer_support,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Customer Support

Ticket Id: REF-7050517
Subject: Assistance Required for Dutch Language Support
Customer: Carla Shaw
Contact: Service Team
Description: Dutch
Agent: Customer Support Team
Status: Pending
Resolution: The issue has been escalated to our specialized team for further assistance. They will provide support in Dutch and follow up with Carla Shaw within the next 24 hours to ensure her needs are met.",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Carla Shaw', 'confidence': 0.85, 'source': 'presidio', 'start': 107, 'end': 117}, {'type': 'NRP', 'value': 'Dutch', 'confidence': 0.85, 'source': 'presidio', 'start': 153, 'end': 158}, {'type': 'NRP', 'value': 'Dutch', 'confidence': 0.85, 'source': 'presidio', 'start': 322, 'end': 327}, {'type': 'PERSON', 'value': 'Carla Shaw', 'confidence': 0.85, 'source': 'presidio', 'start': 347, 'end': 357}, {'type': 'DATE_TIME', 'value': 'the next 24 hours', 'confidence': 0.85, 'source': 'presidio', 'start': 365, 'end': 382}, {'type': 'NRP', 'value': 'Dutch', 'confidence': 0.9, 'source': 'custom_regex', 'start': 74, 'end': 79}, {'type': 'NRP', 'value': 'Dutch', 'confidence': 0.9, 'source': 'custom_regex', 'start': 153, 'end': 158}, {'type': 'NRP', 'value': 'Dutch', 'confidence': 0.9, 'source': 'custom_regex', 'start': 322, 'end': 327}]","{'PERSON': 0.85, 'NRP': 1.0, 'DATE_TIME': 0.85}","['DATE_TIME', 'NRP', 'PERSON']",[],"['PERSON', 'NRP', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CUSTOMER_SUPPORT-0056,synthetic_customer_support_0056.txt,support_ticket,customer_support,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Customer Support

Ticket Id: REF-7811295
Subject: Assistance Required for French Language Support
Customer: Customer Organization
Contact: Allison Chandler
Description: French
Agent: Customer Support Team
Status: Open
Resolution: The customer support team has provided guidance to Allison Chandler on the necessary steps to resolve the issue regarding French language support. Follow-up will be conducted within 48 hours to ensure satisfaction.",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Allison Chandler\nDescription', 'confidence': 0.85, 'source': 'presidio', 'start': 139, 'end': 167}, {'type': 'NRP', 'value': 'French', 'confidence': 0.85, 'source': 'presidio', 'start': 169, 'end': 175}, {'type': 'PERSON', 'value': 'Allison Chandler', 'confidence': 0.85, 'source': 'presidio', 'start': 281, 'end': 297}, {'type': 'DATE_TIME', 'value': '48 hours', 'confidence': 0.85, 'source': 'presidio', 'start': 412, 'end': 420}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 74, 'end': 80}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 169, 'end': 175}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 352, 'end': 358}]","{'PERSON': 0.85, 'NRP': 1.0, 'DATE_TIME': 0.85}","['DATE_TIME', 'NRP', 'PERSON']",[],"['PERSON', 'NRP', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-CUSTOMER_SUPPORT-0107,synthetic_customer_support_0107.txt,support_ticket,customer_support,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Customer Support

Ticket Id: REF-6090345
Subject: Assistance Needed with French Language Support
Customer: Customer Organization
Contact: Department Contact
Description: French
Agent: Elizabeth Chaney
Status: Completed
Resolution: We have successfully addressed your concerns regarding the French language support. If you require further assistance, please feel free to reach out to Elizabeth Chaney.",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,PERSON; NRP,MULTIPLE,2,2,easy,no,none,no,test,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'NRP', 'value': 'French', 'confidence': 0.85, 'source': 'presidio', 'start': 170, 'end': 176}, {'type': 'PERSON', 'value': 'Elizabeth Chaney', 'confidence': 0.85, 'source': 'presidio', 'start': 184, 'end': 200}, {'type': 'PERSON', 'value': 'Elizabeth Chaney', 'confidence': 0.85, 'source': 'presidio', 'start': 383, 'end': 399}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 73, 'end': 79}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 170, 'end': 176}, {'type': 'NRP', 'value': 'French', 'confidence': 0.9, 'source': 'custom_regex', 'start': 290, 'end': 296}]","{'NRP': 1.0, 'PERSON': 0.85}","['NRP', 'PERSON']",[],"['NRP', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
