document_id,scenario_type,variant,language,contains_personal_data,entity_types,recommended_split,difficulty,edge_case,challenge_category,scenario_seed,row_seed
SYN-PASSPORT_RECORD-0036,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420036
SYN-PASSPORT_RECORD-0037,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420037
SYN-PASSPORT_RECORD-0038,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420038
SYN-PASSPORT_RECORD-0039,passport_record,verification_note,en,no,,test,easy,False,none,11042,110420039
SYN-PASSPORT_RECORD-0040,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420040
SYN-PASSPORT_RECORD-0041,passport_record,verification_note,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420041
SYN-PASSPORT_RECORD-0042,passport_record,verification_note,en,yes,PERSON;PASSPORT,train,easy,False,none,11042,110420042
SYN-PASSPORT_RECORD-0043,passport_record,verification_note,de,yes,PERSON;DATE_TIME,train,easy,False,none,11042,110420043
SYN-PASSPORT_RECORD-0044,passport_record,travel_document_record,de,no,,test,easy,False,none,11042,110420044
SYN-PASSPORT_RECORD-0045,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420045
SYN-PASSPORT_RECORD-0046,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420046
SYN-PASSPORT_RECORD-0047,passport_record,travel_document_record,en,no,,test,easy,False,none,11042,110420047
SYN-PASSPORT_RECORD-0048,passport_record,verification_note,en,no,,validation,easy,False,none,11042,110420048
SYN-PASSPORT_RECORD-0049,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420049
SYN-PASSPORT_RECORD-0050,passport_record,identity_check,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420050
SYN-PASSPORT_RECORD-0051,passport_record,identity_check,de,no,,test,easy,False,none,11042,110420051
SYN-PASSPORT_RECORD-0052,passport_record,identity_check,de,no,,test,easy,False,none,11042,110420052
SYN-PASSPORT_RECORD-0053,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,validation,easy,False,none,11042,110420053
SYN-PASSPORT_RECORD-0054,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420054
SYN-PASSPORT_RECORD-0055,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420055
SYN-PASSPORT_RECORD-0056,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420056
SYN-PASSPORT_RECORD-0057,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420057
SYN-PASSPORT_RECORD-0058,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420058
SYN-PASSPORT_RECORD-0059,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420059
SYN-PASSPORT_RECORD-0060,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420060
SYN-PASSPORT_RECORD-0061,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420061
SYN-PASSPORT_RECORD-0062,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420062
SYN-PASSPORT_RECORD-0063,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420063
SYN-PASSPORT_RECORD-0064,passport_record,identity_check,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420064
SYN-PASSPORT_RECORD-0065,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420065
SYN-PASSPORT_RECORD-0066,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420066
SYN-PASSPORT_RECORD-0067,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420067
SYN-PASSPORT_RECORD-0068,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420068
SYN-PASSPORT_RECORD-0069,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420069
SYN-PASSPORT_RECORD-0070,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420070
SYN-PASSPORT_RECORD-0071,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420071
SYN-PASSPORT_RECORD-0072,passport_record,travel_document_record,de,no,,validation,easy,False,none,11042,110420072
SYN-PASSPORT_RECORD-0073,passport_record,identity_check,en,no,,validation,easy,False,none,11042,110420073
SYN-PASSPORT_RECORD-0074,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420074
SYN-PASSPORT_RECORD-0075,passport_record,identity_check,en,no,,test,easy,False,none,11042,110420075
SYN-PASSPORT_RECORD-0076,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420076
SYN-PASSPORT_RECORD-0077,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420077
SYN-PASSPORT_RECORD-0078,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420078
SYN-PASSPORT_RECORD-0079,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420079
SYN-PASSPORT_RECORD-0080,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420080
SYN-PASSPORT_RECORD-0081,passport_record,travel_document_record,en,no,,validation,easy,False,none,11042,110420081
SYN-PASSPORT_RECORD-0082,passport_record,identity_check,de,no,,test,easy,False,none,11042,110420082
SYN-PASSPORT_RECORD-0083,passport_record,identity_check,en,no,,validation,easy,False,none,11042,110420083
SYN-PASSPORT_RECORD-0084,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420084
SYN-PASSPORT_RECORD-0085,passport_record,identity_check,en,no,,validation,easy,False,none,11042,110420085
SYN-PASSPORT_RECORD-0086,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420086
SYN-PASSPORT_RECORD-0087,passport_record,identity_check,en,yes,PERSON;PASSPORT;NRP,test,easy,False,none,11042,110420087
SYN-PASSPORT_RECORD-0088,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420088
SYN-PASSPORT_RECORD-0089,passport_record,verification_note,en,no,,validation,easy,False,none,11042,110420089
SYN-PASSPORT_RECORD-0090,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420090
SYN-PASSPORT_RECORD-0091,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420091
SYN-PASSPORT_RECORD-0092,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420092
SYN-PASSPORT_RECORD-0093,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420093
SYN-PASSPORT_RECORD-0094,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420094
SYN-PASSPORT_RECORD-0095,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420095
SYN-PASSPORT_RECORD-0096,passport_record,identity_check,de,yes,PERSON;DATE_TIME,train,easy,False,none,11042,110420096
SYN-PASSPORT_RECORD-0097,passport_record,travel_document_record,de,no,,validation,easy,False,none,11042,110420097
SYN-PASSPORT_RECORD-0098,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420098
SYN-PASSPORT_RECORD-0099,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420099
SYN-PASSPORT_RECORD-0100,passport_record,travel_document_record,en,no,,validation,easy,False,none,11042,110420100
SYN-PASSPORT_RECORD-0101,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420101
SYN-PASSPORT_RECORD-0102,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420102
SYN-PASSPORT_RECORD-0103,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420103
SYN-PASSPORT_RECORD-0104,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420104
SYN-PASSPORT_RECORD-0105,passport_record,travel_document_record,de,no,,test,easy,False,none,11042,110420105
SYN-PASSPORT_RECORD-0106,passport_record,travel_document_record,de,no,,test,easy,False,none,11042,110420106
SYN-PASSPORT_RECORD-0107,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420107
SYN-PASSPORT_RECORD-0108,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420108
SYN-PASSPORT_RECORD-0109,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420109
SYN-PASSPORT_RECORD-0110,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420110
SYN-PASSPORT_RECORD-0111,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420111
SYN-PASSPORT_RECORD-0112,passport_record,verification_note,de,no,,validation,easy,False,none,11042,110420112
SYN-PASSPORT_RECORD-0113,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420113
SYN-PASSPORT_RECORD-0114,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420114
SYN-PASSPORT_RECORD-0115,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420115
SYN-PASSPORT_RECORD-0116,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420116
SYN-PASSPORT_RECORD-0117,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420117
SYN-PASSPORT_RECORD-0118,passport_record,travel_document_record,en,yes,PERSON;DATE_TIME,train,easy,False,none,11042,110420118
SYN-PASSPORT_RECORD-0119,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420119
SYN-PASSPORT_RECORD-0120,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420120
SYN-PASSPORT_RECORD-0121,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420121
SYN-PASSPORT_RECORD-0122,passport_record,identity_check,de,no,,validation,easy,False,none,11042,110420122
SYN-PASSPORT_RECORD-0123,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420123
SYN-PASSPORT_RECORD-0124,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420124
SYN-PASSPORT_RECORD-0125,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420125
SYN-PASSPORT_RECORD-0126,passport_record,verification_note,en,no,,validation,easy,False,none,11042,110420126
SYN-PASSPORT_RECORD-0127,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420127
SYN-PASSPORT_RECORD-0128,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420128
SYN-PASSPORT_RECORD-0129,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420129
SYN-PASSPORT_RECORD-0130,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420130
SYN-PASSPORT_RECORD-0131,passport_record,verification_note,de,no,,validation,easy,False,none,11042,110420131
SYN-PASSPORT_RECORD-0132,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420132
SYN-PASSPORT_RECORD-0133,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,test,easy,False,none,11042,110420133
SYN-PASSPORT_RECORD-0134,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420134
SYN-PASSPORT_RECORD-0135,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420135
SYN-PASSPORT_RECORD-0136,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420136
SYN-PASSPORT_RECORD-0137,passport_record,identity_check,en,yes,PERSON;PASSPORT,test,easy,False,none,11042,110420137
SYN-PASSPORT_RECORD-0138,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420138
SYN-PASSPORT_RECORD-0139,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420139
SYN-PASSPORT_RECORD-0140,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420140
SYN-PASSPORT_RECORD-0141,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,validation,easy,False,none,11042,110420141
SYN-PASSPORT_RECORD-0142,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420142
SYN-PASSPORT_RECORD-0143,passport_record,verification_note,de,yes,PERSON;DATE_TIME,validation,easy,False,none,11042,110420143
SYN-PASSPORT_RECORD-0144,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420144
SYN-PASSPORT_RECORD-0145,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420145
SYN-PASSPORT_RECORD-0146,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420146
SYN-PASSPORT_RECORD-0147,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420147
SYN-PASSPORT_RECORD-0148,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420148
SYN-PASSPORT_RECORD-0149,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420149
SYN-PASSPORT_RECORD-0150,passport_record,verification_note,de,no,,validation,easy,False,none,11042,110420150
SYN-PASSPORT_RECORD-0151,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420151
SYN-PASSPORT_RECORD-0152,passport_record,travel_document_record,en,no,,test,easy,False,none,11042,110420152
SYN-PASSPORT_RECORD-0153,passport_record,identity_check,en,no,,test,easy,False,none,11042,110420153
SYN-PASSPORT_RECORD-0154,passport_record,travel_document_record,de,no,,test,easy,False,none,11042,110420154
SYN-PASSPORT_RECORD-0155,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420155
SYN-PASSPORT_RECORD-0156,passport_record,verification_note,de,yes,PERSON;PASSPORT;NRP,test,easy,False,none,11042,110420156
SYN-PASSPORT_RECORD-0157,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420157
SYN-PASSPORT_RECORD-0158,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420158
SYN-PASSPORT_RECORD-0159,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420159
SYN-PASSPORT_RECORD-0160,passport_record,travel_document_record,en,yes,PERSON;DATE_TIME,train,easy,False,none,11042,110420160
SYN-PASSPORT_RECORD-0161,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420161
SYN-PASSPORT_RECORD-0162,passport_record,travel_document_record,de,no,,validation,easy,False,none,11042,110420162
SYN-PASSPORT_RECORD-0163,passport_record,verification_note,de,yes,PERSON;PASSPORT,train,easy,False,none,11042,110420163
SYN-PASSPORT_RECORD-0164,passport_record,identity_check,de,no,,validation,easy,False,none,11042,110420164
SYN-PASSPORT_RECORD-0165,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420165
SYN-PASSPORT_RECORD-0166,passport_record,identity_check,en,yes,PASSPORT,test,easy,False,none,11042,110420166
SYN-PASSPORT_RECORD-0167,passport_record,travel_document_record,en,no,,validation,easy,False,none,11042,110420167
SYN-PASSPORT_RECORD-0168,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420168
SYN-PASSPORT_RECORD-0169,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420169
SYN-PASSPORT_RECORD-0170,passport_record,verification_note,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420170
SYN-PASSPORT_RECORD-0171,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420171
SYN-PASSPORT_RECORD-0172,passport_record,verification_note,en,no,,validation,easy,False,none,11042,110420172
SYN-PASSPORT_RECORD-0173,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420173
SYN-PASSPORT_RECORD-0174,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420174
SYN-PASSPORT_RECORD-0175,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420175
SYN-PASSPORT_RECORD-0176,passport_record,travel_document_record,de,no,,validation,easy,False,none,11042,110420176
SYN-PASSPORT_RECORD-0177,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420177
SYN-PASSPORT_RECORD-0178,passport_record,verification_note,en,no,,test,easy,False,none,11042,110420178
SYN-PASSPORT_RECORD-0179,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420179
SYN-PASSPORT_RECORD-0180,passport_record,verification_note,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420180
SYN-PASSPORT_RECORD-0181,passport_record,travel_document_record,en,yes,PERSON;DATE_TIME,train,easy,False,none,11042,110420181
SYN-PASSPORT_RECORD-0182,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420182
SYN-PASSPORT_RECORD-0183,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420183
SYN-PASSPORT_RECORD-0184,passport_record,verification_note,de,no,,test,easy,False,none,11042,110420184
SYN-PASSPORT_RECORD-0185,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420185
SYN-PASSPORT_RECORD-0186,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420186
SYN-PASSPORT_RECORD-0187,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420187
SYN-PASSPORT_RECORD-0188,passport_record,identity_check,de,no,,test,easy,False,none,11042,110420188
SYN-PASSPORT_RECORD-0189,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420189
SYN-PASSPORT_RECORD-0190,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420190
SYN-PASSPORT_RECORD-0191,passport_record,travel_document_record,de,yes,PASSPORT,train,easy,False,none,11042,110420191
SYN-PASSPORT_RECORD-0192,passport_record,identity_check,en,yes,PASSPORT,train,easy,False,none,11042,110420192
SYN-PASSPORT_RECORD-0193,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420193
SYN-PASSPORT_RECORD-0194,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420194
SYN-PASSPORT_RECORD-0195,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420195
SYN-PASSPORT_RECORD-0196,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420196
SYN-PASSPORT_RECORD-0197,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420197
SYN-PASSPORT_RECORD-0198,passport_record,travel_document_record,en,yes,PASSPORT,validation,easy,False,none,11042,110420198
SYN-PASSPORT_RECORD-0199,passport_record,travel_document_record,de,yes,PERSON;DATE_TIME,test,easy,False,none,11042,110420199
SYN-PASSPORT_RECORD-0200,passport_record,verification_note,de,yes,PERSON;PASSPORT,train,easy,False,none,11042,110420200
SYN-PASSPORT_RECORD-0201,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420201
SYN-PASSPORT_RECORD-0202,passport_record,identity_check,en,no,,test,easy,False,none,11042,110420202
SYN-PASSPORT_RECORD-0203,passport_record,travel_document_record,en,no,,test,easy,False,none,11042,110420203
SYN-PASSPORT_RECORD-0204,passport_record,travel_document_record,en,no,,test,easy,False,none,11042,110420204
SYN-PASSPORT_RECORD-0205,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420205
SYN-PASSPORT_RECORD-0206,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420206
SYN-PASSPORT_RECORD-0207,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420207
SYN-PASSPORT_RECORD-0208,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420208
SYN-PASSPORT_RECORD-0209,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420209
SYN-PASSPORT_RECORD-0210,passport_record,identity_check,de,no,,validation,easy,False,none,11042,110420210
SYN-PASSPORT_RECORD-0211,passport_record,travel_document_record,en,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420211
SYN-PASSPORT_RECORD-0212,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420212
SYN-PASSPORT_RECORD-0213,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420213
SYN-PASSPORT_RECORD-0214,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420214
SYN-PASSPORT_RECORD-0215,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420215
SYN-PASSPORT_RECORD-0216,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420216
SYN-PASSPORT_RECORD-0217,passport_record,verification_note,en,no,,test,easy,False,none,11042,110420217
SYN-PASSPORT_RECORD-0218,passport_record,travel_document_record,en,yes,PERSON;PASSPORT,train,easy,False,none,11042,110420218
SYN-PASSPORT_RECORD-0219,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420219
SYN-PASSPORT_RECORD-0220,passport_record,travel_document_record,en,yes,PERSON;PASSPORT;NRP,test,easy,False,none,11042,110420220
SYN-PASSPORT_RECORD-0221,passport_record,identity_check,en,no,,train,easy,False,none,11042,110420221
SYN-PASSPORT_RECORD-0222,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420222
SYN-PASSPORT_RECORD-0223,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420223
SYN-PASSPORT_RECORD-0224,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420224
SYN-PASSPORT_RECORD-0225,passport_record,verification_note,de,no,,validation,easy,False,none,11042,110420225
SYN-PASSPORT_RECORD-0226,passport_record,travel_document_record,de,yes,PASSPORT,train,easy,False,none,11042,110420226
SYN-PASSPORT_RECORD-0227,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420227
SYN-PASSPORT_RECORD-0228,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420228
SYN-PASSPORT_RECORD-0229,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420229
SYN-PASSPORT_RECORD-0230,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420230
SYN-PASSPORT_RECORD-0231,passport_record,verification_note,en,yes,PERSON;PASSPORT;NRP,test,easy,False,none,11042,110420231
SYN-PASSPORT_RECORD-0232,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420232
SYN-PASSPORT_RECORD-0233,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420233
SYN-PASSPORT_RECORD-0234,passport_record,travel_document_record,en,no,,validation,easy,False,none,11042,110420234
SYN-PASSPORT_RECORD-0235,passport_record,identity_check,en,no,,test,easy,False,none,11042,110420235
SYN-PASSPORT_RECORD-0236,passport_record,travel_document_record,de,yes,PERSON;PASSPORT;NRP,validation,easy,False,none,11042,110420236
SYN-PASSPORT_RECORD-0237,passport_record,verification_note,en,no,,train,easy,False,none,11042,110420237
SYN-PASSPORT_RECORD-0238,passport_record,identity_check,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420238
SYN-PASSPORT_RECORD-0239,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420239
SYN-PASSPORT_RECORD-0240,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420240
SYN-PASSPORT_RECORD-0241,passport_record,identity_check,de,no,,validation,easy,False,none,11042,110420241
SYN-PASSPORT_RECORD-0242,passport_record,identity_check,de,no,,train,easy,False,none,11042,110420242
SYN-PASSPORT_RECORD-0243,passport_record,identity_check,en,yes,PERSON;PASSPORT,train,easy,False,none,11042,110420243
SYN-PASSPORT_RECORD-0244,passport_record,verification_note,de,yes,PERSON;PASSPORT;NRP,train,easy,False,none,11042,110420244
SYN-PASSPORT_RECORD-0245,passport_record,identity_check,en,no,,test,easy,False,none,11042,110420245
SYN-PASSPORT_RECORD-0246,passport_record,travel_document_record,en,no,,train,easy,False,none,11042,110420246
SYN-PASSPORT_RECORD-0247,passport_record,travel_document_record,de,no,,train,easy,False,none,11042,110420247
SYN-PASSPORT_RECORD-0248,passport_record,travel_document_record,de,no,,test,easy,False,none,11042,110420248
SYN-PASSPORT_RECORD-0249,passport_record,travel_document_record,en,no,,validation,easy,False,none,11042,110420249
SYN-PASSPORT_RECORD-0250,passport_record,verification_note,de,no,,train,easy,False,none,11042,110420250
SYN-SUPPLIER_ONBOARDING-0001,supplier_onboarding,filled_b,de,no,,train,easy,False,none,12042,120420001
SYN-SUPPLIER_ONBOARDING-0002,supplier_onboarding,filled_a,en,no,,validation,easy,False,none,12042,120420002
SYN-SUPPLIER_ONBOARDING-0003,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420003
SYN-SUPPLIER_ONBOARDING-0004,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420004
SYN-SUPPLIER_ONBOARDING-0005,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420005
SYN-SUPPLIER_ONBOARDING-0006,supplier_onboarding,filled_a,en,no,,train,easy,False,none,12042,120420006
SYN-SUPPLIER_ONBOARDING-0007,supplier_onboarding,filled_b,en,yes,PERSON;IBAN_CODE,train,easy,False,none,12042,120420007
SYN-SUPPLIER_ONBOARDING-0008,supplier_onboarding,filled_b,en,yes,PERSON;IBAN_CODE,validation,easy,False,none,12042,120420008
SYN-SUPPLIER_ONBOARDING-0009,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420009
SYN-SUPPLIER_ONBOARDING-0010,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420010
SYN-SUPPLIER_ONBOARDING-0011,supplier_onboarding,filled_a,en,no,,train,easy,False,none,12042,120420011
SYN-SUPPLIER_ONBOARDING-0012,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420012
SYN-SUPPLIER_ONBOARDING-0013,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420013
SYN-SUPPLIER_ONBOARDING-0014,supplier_onboarding,filled_a,en,yes,PERSON;NRP,train,easy,False,none,12042,120420014
SYN-SUPPLIER_ONBOARDING-0015,supplier_onboarding,filled_b,en,yes,PERSON;MEDICAL_LICENSE,train,easy,False,none,12042,120420015
SYN-SUPPLIER_ONBOARDING-0016,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420016
SYN-SUPPLIER_ONBOARDING-0017,supplier_onboarding,filled_b,en,no,,validation,easy,False,none,12042,120420017
SYN-SUPPLIER_ONBOARDING-0018,supplier_onboarding,filled_a,de,no,,test,easy,False,none,12042,120420018
SYN-SUPPLIER_ONBOARDING-0019,supplier_onboarding,filled_a,de,yes,PERSON;EMAIL_ADDRESS,validation,easy,False,none,12042,120420019
SYN-SUPPLIER_ONBOARDING-0020,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420020
SYN-SUPPLIER_ONBOARDING-0021,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420021
SYN-SUPPLIER_ONBOARDING-0022,supplier_onboarding,filled_b,en,no,,validation,easy,False,none,12042,120420022
SYN-SUPPLIER_ONBOARDING-0023,supplier_onboarding,filled_b,en,no,,train,easy,False,none,12042,120420023
SYN-SUPPLIER_ONBOARDING-0024,supplier_onboarding,filled_b,en,yes,PERSON;IBAN_CODE,train,easy,False,none,12042,120420024
SYN-SUPPLIER_ONBOARDING-0025,supplier_onboarding,filled_a,de,no,,test,easy,False,none,12042,120420025
SYN-SUPPLIER_ONBOARDING-0026,supplier_onboarding,blank,en,no,,train,easy,False,none,12042,120420026
SYN-SUPPLIER_ONBOARDING-0027,supplier_onboarding,filled_b,en,no,,test,easy,False,none,12042,120420027
SYN-SUPPLIER_ONBOARDING-0028,supplier_onboarding,filled_b,de,no,,train,easy,False,none,12042,120420028
SYN-SUPPLIER_ONBOARDING-0029,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420029
SYN-SUPPLIER_ONBOARDING-0030,supplier_onboarding,filled_b,de,no,,train,easy,False,none,12042,120420030
SYN-SUPPLIER_ONBOARDING-0031,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420031
SYN-SUPPLIER_ONBOARDING-0032,supplier_onboarding,filled_a,de,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,12042,120420032
SYN-SUPPLIER_ONBOARDING-0033,supplier_onboarding,filled_a,en,no,,test,easy,False,none,12042,120420033
SYN-SUPPLIER_ONBOARDING-0034,supplier_onboarding,filled_a,en,no,,train,easy,False,none,12042,120420034
SYN-SUPPLIER_ONBOARDING-0035,supplier_onboarding,filled_a,de,no,,train,easy,False,none,12042,120420035
SYN-SUPPLIER_ONBOARDING-0036,supplier_onboarding,filled_b,de,no,,train,easy,False,none,12042,120420036
SYN-SUPPLIER_ONBOARDING-0037,supplier_onboarding,blank,en,no,,train,easy,False,none,12042,120420037
